title,author,source,description,content,pub_date,url,urlToImage
A tropical wave is forming in the Caribbean as Lorenzo is expected to hit Ireland and the UK,"Doyle Rice and Cheryl McCloud, USA TODAY",Yahoo.com,"For the first time in several weeks, there are no named tropical storms or hurricanes anywhere in the Atlantic.","At long last, we have a lull in the Atlantic hurricane season: For the first time in several weeks, there are no named tropical storms or hurricanes anywhere in the Atlantic Ocean, Caribbean Sea or Gulf of Mexico.
But forecasters at the National Hurricane Ce… [+2488 chars]",2019-10-03,https://news.yahoo.com/tropical-wave-forming-caribbean-lorenzo-154124613.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png
"Stronger, but still disorganized disturbance; Weekend threats for Central Florida - WFTV Orlando",Irene Sans,Wftv.com,"Stronger, but still disorganized disturbance; Weekend threats for Central Florida WFTV Orlando Tropical storm expected to form in Gulf Coast CBS This Morning Tropical weather forecast & Nestor update: Oct. 17, 2019 FOX 13 News - Tampa Bay Hurricane tracker: W…","<ul></ul>
We’re waking up to cooler temperatures across Central Florida on Friday, but don’t forget to grab your umbrella as you walk out the door now and through the weekend.
A tropical system, which could become Tropical Storm Nestor, is set to bring wet … [+2221 chars]",2019-10-18,https://www.wftv.com/weather/stronger-but-still-disorganized-disturbance-weekend-threats-for-central-florida/998902778,https://mediaweb.wftv.com/photo/2019/10/18/ptc16fri_1571411056707_16608210_ver1.0_640_360.PNG
Florida man arrested for cutting the brake lines of over 100 e-scooters,Marc DeAngelis,Engadget,E-scooters are convenient for tourists and commuters who want to get around a city. They're equally inconvenient for drivers and pedestrians who have to keep out of the way of scooter traffic. (And that's not to mention the risks they pose during a hurricane.…,"Law enforcement officers set up a sting operation using a Ring camera, hoping to lure out whoever vandalized nearly 140 scooters since April. They placed scooters in view of security cameras and waited. Sure enough, Williams was caught tampering with the hand… [+713 chars]",2019-10-02,https://www.engadget.com/2019/10/02/florida-man-cutting-brake-lines/,https://o.aolcdn.com/images/dims?thumbnail=1200%2C630&quality=80&image_uri=https%3A%2F%2Fo.aolcdn.com%2Fimages%2Fdims%3Fresize%3D2000%252C2000%252Cshrink%26image_uri%3Dhttps%253A%252F%252Fs.yimg.com%252Fos%252Fcreatr-uploaded-images%252F2019-10%252F94a94760-e535-11e9-b77f-f4989347fbcb%26client%3Da1acac3e1b3290917d92%26signature%3Da45487665123bb3945eaa649d2d4de2d1e6b7d90&client=amp-blogside-v2&signature=8668f4f08ab872c8835fa84009eeb3c3af2ddf5e
Scientists discover big storms can create 'stormquakes' - The Associated Press,BY SETH BORENSTEIN,Associated Press,"WASHINGTON (AP) — Scientists have discovered a mash-up of two feared disasters — hurricanes and earthquakes — and they're calling them ""stormquakes."" The shaking of the sea floor during...","WASHINGTON (AP) Scientists have discovered a mash-up of two feared disasters hurricanes and earthquakes and theyre calling them stormquakes.
The shaking of the sea floor during hurricanes and noreasters can rumble like a magnitude 3.5 earthquake and can last… [+1908 chars]",2019-10-16,https://www.apnews.com/3aefc06b0fa1401a865faac1c42bec5b,https://storage.googleapis.com/afs-prod/media/e04a0afeba334fd5993d071d40c47cd1/1952.jpeg
Congress Explores Why the Oil Industry’s Climate Denial Is a Civil Rights Issue,"Yessenia Funes on Earther, shared by Brian Kahn to Gizmodo",Gizmodo.com,"I think about climate change in three parts: the causes, the effects, and the response to it all. There are themes that cut across all those, and civil rights is one of them. That’s why the House Civil Rights and Civil Liberties Subcommittee convened Wednesda…","I think about climate change in three parts: the causes, the effects, and the response to it all. There are themes that cut across all those, and civil rights is one of them. Thats why the House Civil Rights and Civil Liberties Subcommittee convened Wednesday… [+5689 chars]",2019-10-23,https://earther.gizmodo.com/congress-explores-why-the-oil-industry-s-climate-denial-1839299562,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/mfqvs2iqbq4cz9yppgbz.jpg"
Americans Are Already Moving Away From the Rising Water's Edge,"Brian Kahn on Earther, shared by Andrew Couts to Gizmodo",Gizmodo.com,"The U.S. is slowly being gripped by a flooding crisis as seas rise and waterways overflow with ever more alarming frequency. An idea at the forefront for how to help Americans cope is so-called managed retreat, a process of moving away from affected areas and…","The U.S. is slowly being gripped by a flooding crisis as seas rise and waterways overflow with ever more alarming frequency. An idea at the forefront for how to help Americans cope is so-called managed retreat, a process of moving away from affected areas and… [+5008 chars]",2019-10-09,https://earther.gizmodo.com/americans-are-already-moving-away-from-the-rising-water-1838914613,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/wmxufhrnajcdpr8z0ypb.jpg"
These Roadside Markers Have a Futuristic Climate Twist,"Yessenia Funes on Earther, shared by Brian Kahn to Gizmodo",Gizmodo.com,"A New England artist is communicating local impacts of climate change using science, location, and a little bit of hope. Thomas Starr has placed plaques throughout Essex, Massachusetts, and Durham, New Hampshire as part of his new project “Remembrance of Clim…","A New England artist is communicating local impacts of climate change using science, location, and a little bit of hope. Thomas Starr has placed plaques throughout Essex, Massachusetts, and Durham, New Hampshire as part of his new project Remembrance of Clima… [+2126 chars]",2019-10-21,https://earther.gizmodo.com/these-roadside-markers-have-a-futuristic-climate-twist-1839226975,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/kohxoyekhf8xpu8h8h4c.jpg"
Pick Trump’s Worst Cabinet Member,Gail Collins,The New York Times,Vote for the absolute bottom.,"Im sure the president isnt the only one who doesnt remember all their names. When the cabinet meets, there are probably a lot of comments like: I agree with that guy over there with the green tie.
But back to our contenders: Anybody having anything whatsoeve… [+1816 chars]",2019-10-23,https://www.nytimes.com/2019/10/23/opinion/trump-cabinet.html,https://static01.nyt.com/images/2019/10/23/opinion/sunday/23COLLINS/23COLLINS-facebookJumbo.jpg
"A tropical storm again, Narda soaks Mexico's Mazatlan",Associated Press,Yahoo.com,"Tropical Storm Narda soaked the resort city of Mazatlan with sheets of driven rain and whipped palm trees with its strong winds Monday, swamping streets and causing some property damage after passing over Puerto Vallarta, another popular beach destination. Th…","MEXICO CITY (AP) Tropical Storm Narda soaked the resort city of Mazatlan with sheets of driven rain and whipped palm trees with its strong winds Monday, swamping streets and causing some property damage after passing over Puerto Vallarta, another popular beac… [+2495 chars]",2019-10-01,https://news.yahoo.com/narda-regains-tropical-storm-force-161039205.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png
A Tropical Storm Is Forecast to Hit Florida This Weekend. Here’s What to Know About Its Path,Josiah Bates,Time,"The storm, tagged as Tropical Cyclone 16, was found around 7 a.m. on Friday, about 390 miles south of the Mississippi river. It's currently moving northeast at 22 mph with maximum sustained winds at 60 mph.","A storm system in the Gulf of Mexico is expected grow into a tropical storm over the weekend and then hit the Florida Panhandle as early as Saturday morning, according to the National Hurricane Center.
The storm, tagged as Tropical Cyclone 16, is about 230 m… [+1746 chars]",2019-10-18,https://time.com/5704755/nestor-storm-path/,https://timedotcom.files.wordpress.com/2019/10/145015_5day_cone_no_line_and_wind.png?w=897&h=628&crop=1
"Rosario Dawson, Lin-Manuel Miranda help travelers rediscover Puerto Rico as tourism bounces back",,Yahoo.com,"Two years after Hurricane Maria ravaged Puerto Rico, the island is still recovering. In 2019, post-hurricane tourism has begun to boom.",,2019-10-23,https://news.yahoo.com/rosario-dawson-lin-manuel-miranda-230008593.html,
"After Hurricane Michael, Georgia family remembers their 'spunky' girl with the beautiful heart","Tallahassee Democrat, Nada Hassanein, Tallahassee Democrat",USA Today,"A year ago, a sweet and “spunky” 11-year-old girl died during Hurricane Michael. Faith, memories and overwhelming support has kept her family going.","Amber Radney, stepmother of Sarah Radney, an 11-year-old who was killed during Hurricane Michael, talks about how Sarah continues to be a part of everyone's life.
 Alicia Devine, Tallahassee Democrat
DONALSONVILLE, Georgia Every Sunday after service at Pine… [+4239 chars]",2019-10-21,https://www.usatoday.com/story/news/nation/2019/10/21/after-hurricane-michael-georgia-family-remembers-their-spunky-girl/4056185002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"https://www.gannett-cdn.com/presto/2019/09/28/PTAL/062c15e3-0c6c-4324-b925-d63ed826f0d7-Donalsonville_259.JPG?crop=5471,3078,x0,y278&width=3200&height=1680&fit=bounds"
"The House’s Giuliani Subpoena Was No Surprise, Trevor Noah Says",Trish Bendix,The New York Times,"“I mean, you know you’re in trouble if you control-F your name in a whistle-blower’s report and the screen lights up like a motel bed under a black light,” Noah said.","Bill Barr is traveling the world trying to prove that all of Trumps conspiracy theories are true. Hes going to find Obamas birth certificate. Hes going to find all the people that aliens abducted from Trumps inauguration crowd, and finally bring help to hurri… [+1725 chars]",2019-10-02,https://www.nytimes.com/2019/10/02/arts/television/giuliani-subpoena-trump-impeachment.html,https://static01.nyt.com/images/2019/10/02/arts/02latenight/02latenight-facebookJumbo.png
How Bong Joon-ho Invented the Weird World of Parasite,David Sims,Theatlantic.com,"“It all came to me, and I wrote like it was a hurricane.”","This story contains mild spoilers for the film Parasite. Bong Joon-ho never met a genre he couldn’t subvert. For almost 20 years, the South Korean director has been making movies that span every category. Memories of Murder (2003), the true-crime detective st… [+13037 chars]",2019-10-15,https://www.theatlantic.com/entertainment/archive/2019/10/bong-joon-ho-parasite-interview/600007/,https://cdn.theatlantic.com/assets/media/img/mt/2019/10/h_15036402/facebook.jpg?1571152006
A family found more than half a million dollars in cocaine on the beach during their vacation,Rosie Perper,Yahoo.com,"A man and his family discovered 20 bricks of cocaine while on vacation in South Carolina, estimated to be worth $600,000.","South Carolina beach
Google Maps
<ul><li>A man and his family discovered 20 bricks of cocaine while on vacation in South Carolina. 
</li><li>According to the Beaufort County Sheriff's Office, the man stumbled upon a strange object near the shore and brough… [+1685 chars]",2019-10-09,https://news.yahoo.com/family-found-more-half-million-025558090.html,https://s.yimg.com/ny/api/res/1.2/Hfgv3gJRjeESBQLwUJp.Gw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD02NDA-/https://s.yimg.com/uu/api/res/1.2/zxD8k5Jgf4WPmdnSStdEGg--~B/aD00NTI7dz05MDQ7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/insider_articles_922/ec9c4c7844b78d205f3e31e7ddca78f8
A bomb cyclone is knocking out power and disrupting travel in the Northeast,"Jennifer Gray, CNN",CNN,Winds as strong as those in a tropical storm are pummeling New England on Thursday morning as a storm known as a bomb cyclone knocks out power and promises to disrupt travel in the region through the end of the workweek.,"(CNN)Winds as strong as those in a tropical storm are pummeling New England on Thursday morning as a storm known as a bomb cyclone knocks out power and promises to disrupt travel in the region through the end of the workweek. 
The storm ""is now parked over s… [+2444 chars]",2019-10-17,https://www.cnn.com/2019/10/17/weather/bomb-cyclone-new-york-boston/index.html,https://cdn.cnn.com/cnnnext/dam/assets/191017071844-weather-bomb-cyclone-wind-20191017-super-tease.jpg
The Latest: Nestor moves into Georgia with heavy rain,Associated Press,Yahoo.com,Nestor has begun moving through Georgia as a post-tropical cyclone that could bring isolated flash floods. The National Hurricane Center said Nestor's maximum sustained winds had decreased to about 40 mph (65 kph) as it reached the Florida-Georgia border Satu…,"MIAMI (AP) The Latest on Tropical Storm Nestor (all times local):
5:10 p.m.
Nestor has begun moving through Georgia as a post-tropical cyclone that could bring isolated flash floods.
The National Hurricane Center said Nestor's maximum sustained winds had d… [+10733 chars]",2019-10-19,https://news.yahoo.com/latest-tropical-storm-strengthens-approach-150217386.html,https://s.yimg.com/ny/api/res/1.2/ALeDzFI4x.F2Ggw8xgNBUA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NTMuMzMzMzMzMzMzMzMzNA--/https://s.yimg.com/uu/api/res/1.2/I2lSSc12smwQsXWAr3pJPQ--~B/aD0zMzY0O3c9NTA0NjtzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ap.org/efe3dc1d40ec3a302e7d73471f39f584
"Last Year, A Non-Human Adversary Grounded An Entire F-22 Jet Squadron",Michael Peck,Yahoo.com,The Air Force can't afford losses to its F-22s,"Key point: Mother Nature takes no prisoners.
Sometimes you need a strong wind to lay bare the consequences of folly.
Hurricane Michael did more than devastate the Southeast coast, including Tyndall Air Force Base in Florida, home of a squadron of F-22 Rapto… [+1767 chars]",2019-10-11,https://news.yahoo.com/last-non-human-adversary-grounded-070000454.html,https://s.yimg.com/ny/api/res/1.2/09oD6tIh5JsAwV_q1euOBg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD04NjcuMg--/https://s.yimg.com/uu/api/res/1.2/kAAER9C2Z2JAiwBHPSaSQw--~B/aD05NzY7dz0xNDQwO3NtPTE7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/the_national_interest_705/7de04917ace453b85c02abd661964fcd
The White House is 'paralyzed' and 'teetering on the edge of a cliff' as it grapples with Ukraine fallout and 'Hurricane Rudy',"ssheth@businessinsider.com (Sonam Sheth), Sonam Sheth",Business Insider,"Getty The White House is ""paralyzed"" and ""teetering on the edge of a cliff"" in the wake of an explosive whistleblower complaint about President Donald Trump's phone call with the Ukrainian president, a White House official told Insider. A senior US official b…","""A category 5 storm.""
That's how one senior US official described the mood within the White House as it grapples with the fallout from an explosive whistleblower complaint that spurred an impeachment inquiry that threatens Donald Trump's presidency.
At the … [+7242 chars]",2019-10-01,https://www.businessinsider.com/white-house-paralyzed-trump-ukraine-whistleblower-impeachment-2019-10,https://image.businessinsider.com/5d8e64042e22af229b30ee92?width=1200&format=jpeg
"The Federal Attack on Science Has Reached a 'Crisis Point,' Damning Report Shows","Yessenia Funes on Earther, shared by Brian Kahn to Gizmodo",Gizmodo.com,"Presidents have taken steps to breakdown the integrity of the science federal agencies produce, according to a new report. Under President Donald Trump, however, the situation has gotten a whole lot worse, reaching what the report calls “a crisis point.” Read…","Presidents have taken steps to breakdown the integrity of the science federal agencies produce, according to a new report. Under President Donald Trump, however, the situation has gotten a whole lot worse, reaching what the report calls a crisis point.
New Y… [+2983 chars]",2019-10-03,https://earther.gizmodo.com/the-federal-attack-on-science-has-reached-a-crisis-poin-1838741826,"https://i.kinja-img.com/gawker-media/image/upload/s--3x0MpQzQ--/c_fill,fl_progressive,g_center,h_900,q_80,w_1600/bjexcwymcmzo1be8tvad.jpg"
"Globe staff photos of the month, September 2019",,Bostonglobe.com,"Here’s a look at some of the best images taken by Globe photographers last month: the aftermath of hurricane Dorian’s landfall in the Bahamas, students head back to school, confrontations at the Straight Pride Parade in Boston, the end of the Red Sox season a…",,2019-10-02,https://www.bostonglobe.com/news/bigpicture/2019/10/02/globe-staff-photos-month-september/9DTTMXVTA85lwcjgXgjMcO/story.html,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/6PMFmRYJKvAh0C7WYe7o6Azd2Zc=/506x0/www.bostonglobe.com/pf/resources/images/logo-bg.jpg
Puerto Rico Senator Pushes Anticorruption Bill After Arrests,Michael Deibert,Yahoo.com,"(Bloomberg) -- Puerto Rico’s senate majority leader has introduced a bill to combat corruption in the bankrupt U.S. commonwealth, whose officials have faced presidential criticism and federal prosecution as it rebuilds after 2017’s devastating Hurricane Maria…","(Bloomberg) -- Puerto Ricos senate majority leader has introduced a bill to combat corruption in the bankrupt U.S. commonwealth, whose officials have faced presidential criticism and federal prosecution as it rebuilds after 2017s devastating Hurricane Maria.… [+1593 chars]",2019-10-16,https://news.yahoo.com/puerto-rico-senator-pushes-anticorruption-205848884.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png
"Tropical storm menaces U.S. southeast, New Orleans to demolish cranes",Reuters,Yahoo.com,"Florida cities such as Indian Pass faced up to five feet (1.5 meters) of storm surge while parts of Mississippi, Alabama and Louisiana could be pummeled by gale force winds and up to six inches of rain, the National Hurricane Center said. The center of Storm …","(Reuters) - Tropical Storm Nestor barreled toward Florida's Gulf Coast on Friday, packing life-threatening storm surge, with New Orleans preparing to demolish two damaged construction cranes officials fear could collapse in high winds.
Florida cities such as… [+1620 chars]",2019-10-18,https://news.yahoo.com/tropical-storm-menaces-u-southeast-212339027.html,https://s.yimg.com/cv/apiv2/social/images/yahoo_default_logo-1200x1200.png
Among Hurricane Harvey's many bad effects: riskier childbirth for women,Nicole Wetsman,Popsci.com,"In the aftermath of Hurricane Harvey, people affected by the storm faced a host of physical and mental health problems, including skin infections, respiratory problems, and post traumatic stress disorder. A new study adds to that list: People giving birth in …","Many products featured on this site were editorially chosen. Popular Science may receive financial compensation for products purchased through this site.
Copyright © 2019 Popular Science. A Bonnier Corporation Company. All rights reserved. Reproduction in wh… [+47 chars]",2019-10-15,https://www.popsci.com/childbirth-hurricane-harvey-risks-complications/,https://www.popsci.com/resizer/Np7uDCgwZtFTrO-jCr-h0h-k1g4=/1200x628/smart/arc-anglerfish-arc2-prod-bonnier.s3.amazonaws.com/public/4OGT56VDNC45CIA3K5T2PXBDJA.jpeg
Trump critic gets 1st pitch at Series game Trump to attend,Associated Press,Yahoo.com,"A day after President Donald Trump said he plans to attend Game 5 of the World Series, the Washington Nationals announced the ceremonial first pitch at that game will be thrown by chef José Andrés, a vocal critic of Trump. Andrés, a prominent local restaurant…","WASHINGTON (AP) A day after President Donald Trump said he plans to attend Game 5 of the World Series, the Washington Nationals announced the ceremonial first pitch at that game will be thrown by chef José Andrés, a vocal critic of Trump.
Andrés, a prominent… [+2470 chars]",2019-10-26,https://news.yahoo.com/trump-critic-gets-1st-pitch-152941627.html,https://s.yimg.com/ny/api/res/1.2/7Zo.fi_Y6zklRxin68r9YQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD0xMDUyLjg-/https://s.yimg.com/uu/api/res/1.2/i2iuwR9_kVfCxXCUiaswng--~B/aD0yNDg3O3c9MzAyMztzbT0xO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/ap.org/e18ac3ee9536a9a42b4b8b8ed3cc3932
"In Texas, Home Sellers Must Now Disclose More About The Risk Of Flooding",Mose Buchele,Npr.org,"In many places there's no requirement to tell a home buyer if a house is at risk of flooding, even as climate change increases that risk.  Some hope a new Texas law will be a national model.","Hurricane Harvey's devastating flooding caught many homeowners by surprise, and prompted support for more disclosure about flood risk.
Win McNamee/Getty Images
When Arthur Mosely moved to East Austin in the 1980's he didn't worry about flooding. His propert… [+4917 chars]",2019-10-27,https://www.npr.org/2019/10/27/772996585/in-texas-home-sellers-must-now-disclose-more-about-the-risk-of-flooding,https://media.npr.org/assets/img/2019/10/25/gettyimages-841052414_wide-042483d0e78e67e2dd7f9c76780395592c5723d2.jpg?s=1400
Trump to attend potential World Series game and the ceremonial first pitch would be thrown by a Hurricane Maria hero that's been one of his biggest critics,Tyler Lauletta,Business Insider,"President Trump says he will attend Game 5 of the World Series between the Washington Nationals and Houston Astros this Sunday should the series stretch that long. Trump will not be throwing out the ceremonial first pitch of the game, telling reporters that h…","World Series baseball will be played in Washington D.C. for the first time since 1933, and while President Trump plans on attending one of the games, he will not be throwing out the ceremonial first pitch.
On Thursday, Trump told reporters that he planned on… [+2527 chars]",2019-10-25,https://www.businessinsider.com/trump-world-series-first-pitch-jose-andres-2019-10,https://image.businessinsider.com/5db2fcdbdee0190273480172?width=1200&format=jpeg
The Empty Innovation of Kanye West's Gospel Album,Jason Parham,Wired,"It has moments of brilliance, but 'Jesus Is King' falls apart when old Kanye jockeys for position with new Kanye.","Late one night last month, in anticipation of Kanye Wests ninth major-label release, which was reportedly due in just a few hours (it was ultimately stalled by delays, and didnt arrive until last Friday), Twitter user @FrankieComedian posted an image to his t… [+4693 chars]",2019-10-29,https://www.wired.com/story/kanye-west-jesus-is-king/,"https://media.wired.com/photos/5db7705c6183ed00082520cb/191:100/w_1280,c_limit/Culture_Kanye_h_15205678.jpg"
California's governor declares statewide emergency as Kincade Fire continues to rip through Northern California alongside hurricane-force wind gusts of 78 mph,Rosie Perper,Insider.com,"California Governor Gavin Newsom on Sunday declared a statewide emergency as Sonoma County, located north of San Francisco, continued to battle the massive Kincade Fire. As of Sunday night, the blaze had ripped through over 54,000 acres of land. Pacific Gas &…","Firefighters battle the Kincade Fire along Chalk Hill Road in Healdsburg, California on October 27, 2019.
PHILIP PACHECO/AFP via Getty Images
California Governor Gavin Newsom on Sunday declared a statewide emergency as Sonoma County, located north of San Fr… [+2601 chars]",2019-10-28,https://www.insider.com/kincade-fire-updates-california-winds-damage-photos-2019-10,https://image.businessinsider.com/5db6831f695b584f6d75d595?width=1200&format=jpeg
Hurricane Dorian Was Worthy of a Category 6 Rating,Jeff Masters,Scientificamerican.com,The category 1 to 5 Saffir-Simpson scale for rating hurricanes is inadequate -- Read more on ScientificAmerican.com,Category 5 Atlantic hurricanes are rare. Only 7% of the 243 hurricanes observed since accurate satellite measurements began in 1983 have reached that catastrophic intensity. And it is truly exceptional to see a category 5 hurricane as strong as Hurricane Dori… [+7616 chars],2019-10-03,https://blogs.scientificamerican.com/eye-of-the-storm/hurricane-dorian-was-worthy-of-a-category-6-rating/,https://static.scientificamerican.com/blogs/cache/file/0117C9CB-1016-4B4A-B54C052AB006F0B1.png
"Goat house-crasher, hurricane setbacks, artist haven: News from around our 50 states","USA TODAY, From USA TODAY Network and wire reports, USA TODAY",USA Today,"Louisiana becomes epicenter for immigrant detention centers, Pennsylvania man finally free after 27 years wrongly imprisoned, and more","Alabama
ZooBoo at the Montgomery Zoo returns this Friday and runs through Halloween.
 (Photo: Advertiser file)
Montgomery: Thirteen nights of fun, fright and good times are ahead at ZooBoo, which begins Friday. The Halloween-themed evening event at the Mon… [+43617 chars]",2019-10-10,https://www.usatoday.com/story/news/50-states/2019/10/10/goat-house-crasher-hurricane-setbacks-artist-haven-news-around-states/40292455/?utm_source=google&utm_medium=amp&utm_campaign=speakable,https://www.gannett-cdn.com/-mm-/3d93021e91b0ec7a084ab7d527e0eff44827b6fb/c=0-104-2000-1229/local/-/media/2019/10/10/USATODAY/usatsports/B9338096893Z.1_20191010015806_000_GV0PF46CG.2-0.jpg?width=3200&height=1680&fit=crop
How to make sure racial justice is part of climate activism,Natasha Pinon,Mashable,"Naomi Hollard was on her way to a climate summit, passing through one of Michigan’s most polluted zip codes, 48217, in southwest Detroit, when her throat started burning. Her view out of the car window was even more harrowing. Miles of toxic industrial facili…","Naomi Hollard was on her way to a climate summit, passing through one of Michigans most polluted zip codes, 48217, in southwest Detroit, when her throat started burning. Her view out of the car window was even more harrowing. Miles of toxic industrial facilit… [+8517 chars]",2019-10-28,https://mashable.com/article/racial-and-climate-justice/,https://mondrian.mashable.com/2019%252F10%252F28%252F0c%252Ffec599e41cb1435f9384a73b63c5d913.f72b9.jpg%252F1200x630.jpg?signature=uWkeA8-ZAbePWgi-jguLwawxoX4=
Banks and landlords want to overturn federal rules on housing algorithms,Colin Lecher,The Verge,Landlords and lenders are pushing the Department of Housing and Urban Development to make it easier for businesses to discriminate against possible tenants using automated tools.,"HUD is considering changes, and industry is interested
Landlords and lenders are pushing the Department of Housing and Urban Development to make it easier for businesses to discriminate against possible tenants using automated tools. Under a new proposal tha… [+3959 chars]",2019-10-22,https://www.theverge.com/2019/10/22/20925861/housing-algorithms-hud-landlord-discrimination-automated-tools-banks-lenders,https://cdn.vox-cdn.com/thumbor/5o98rLsWHNtns8MephBWqA10V4g=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/10465665/wjoel_180320_2353_healthcare_002.jpg
"AOC, Jameela Jamil, and other prominent women rallied around Meghan Markle after she shared her struggles with public scrutiny",Talia Lakritz,Insider.com,"Meghan Markle appeared to hold back tears in an interview with ITV's Tom Bradby for an upcoming documentary while discussing the scrutiny that fame brings. ""Not many people have asked if I'm OK,"" she said. Prominent women such as Alexandria Ocasio-Cortez, Jam…","Meghan Markle has faced incessant public scrutiny ever since she was first linked with Prince Harry.
Tabloids have criticized her every move, branding her with names such as ""duchess difficult,"" ""Me-Gain,"" and ""Hurricane Meghan."" She was ""bump-shamed"" for ge… [+1613 chars]",2019-10-18,https://www.insider.com/meghan-markle-interview-celebrities-support-2019-10,https://image.businessinsider.com/5daa216fe94e8663134ea9b0?width=1200&format=jpeg
Millions of Animals Die in Hurricanes. This Couple Rescues Them.,Emily Buder,Theatlantic.com,"During natural disasters, who rescues the animals society has forgotten?","When Hurricane Florence hit North Carolina in 2018, Jay Yontz and Kristin Hartness “saw a lot of really morbid, somber things.” The couple owns an animal sanctuary, and during the hurricane’s catastrophic flooding, they risked their lives to save dozens of cr… [+1276 chars]",2019-10-15,https://www.theatlantic.com/video/index/599911/hurricane-heroes/,https://cdn.theatlantic.com/assets/media/video/img/2019/10/Hurricane_Heroes/video-featured.jpg
The Weather Channel Will Interview 9 Presidential Candidates in Climate Change Special,DAVID BAUDER / AP,Time,The Weather Channel will wade into the politics of climate change with a special that features presidential candidates.,"(NEW YORK) — The Weather Channel is moving beyond cold fronts and heat waves to wade into the politics of climate change, with a special planned for early next month that includes interviews with nine presidential candidates on the topic. The campaign’s most … [+2986 chars]",2019-10-21,https://time.com/5706341/weather-channel-climate-change/,https://timedotcom.files.wordpress.com/2019/10/gettyimages-1169764644.jpg?quality=85&w=1200&h=628&crop=1
Watch this Italian translator's hilarious expressions as she tries to make Trump sound normal,Carla Sinclair,Boingboing.net,Having to listen to Trump's gibberish is one thing – you kind of learn to tune it out. But having to translate his nonsense into another language takes a skillset of great finesse. Take a look at this translator's bewildered expressions yesterday as she tried…,"Nope, ankle scarves are not the latest thing to come out of Italy or Germany or wherever. I was skeptical when I came across this Country Living article that declared them a “trend,” as the image is clearly Photoshopped. So, I started digging. First I went to… [+1320 chars]",2019-10-17,https://boingboing.net/2019/10/17/watch-this-italian-translator.html,https://i1.wp.com/media.boingboing.net/wp-content/uploads/2019/10/translator.jpg?fit=700%2C391&ssl=1
Hurricane Force Winds Are Turning California's Fires Into A Horror Show,"David Gilbert, VICE News",Vice News,"Almost 200,000 people have been ordered to evacuate their homes as the Kincade Fire in Sonoma County burns out of control.",,2019-10-28,https://www.vice.com/en_us/article/8xwby3/hurricane-force-winds-are-turning-californias-fires-into-a-horror-show,
New National Marine Sanctuary For Shipwrecked Vessels Is A 'Time Capsule',Jacob Fenston,Npr.org,"Thirty miles from Washington, D.C., lies one of the largest collections of shipwrecks in the world. Now, these WWI-era vessels are attracting tourists and federal investment.","Benzonia is one of more than a hundred World War I era wooden ships in Mallows Bay, Md. The ship was built in 1919 in Washington state. In 2003, Hurricane Isabel lifted the Benzonia wreck on top of another World War I steamship.
Tyrone Turner/WAMU
At a bend… [+1920 chars]",2019-10-23,https://www.npr.org/2019/10/23/772302075/new-national-marine-sanctuary-for-shipwrecked-vessels-is-a-time-capsule,https://media.npr.org/assets/img/2019/10/22/mallows_01-edit_wide-b37385deda3b8e27e53623dbc811efc5c6d74342.jpg?s=1400
Death Toll Climbs After Typhoon Hits Japan,Rebecca Hersher,Npr.org,"More than 50 people are dead in the aftermath of Typhoon Hagibis, which dropped extreme amounts of rain over the weekend and caused catastrophic flooding in residential areas.","Typhoon Hagibis left overturned cars and mud-slicked streets in Hoyasu, Japan. Rescue crews are still combing through areas that flooded after extreme rain caused rivers to break through levees.
Jae C. Hong/AP
Typhoon Hagibis slammed into Japan over the wee… [+2050 chars]",2019-10-14,https://www.npr.org/2019/10/14/770031007/death-toll-climbs-after-typhoon-hits-japan,https://media.npr.org/assets/img/2019/10/14/ap_19287370385615_wide-1431f51012902740a6dd2166f353425997792e99.jpg?s=1400
